Alloy_Name,Alloy_Type,Cu,Al,Ag,B,Be,Ca,Co,Ce,Cr,Fe,Hf,La,Mg,Mn,Mo,Nb,Nd,Ni,P,Pb,Pr,Si,Sn,Ti,V,Zn,Zr,Solid_Solution_Temp_K,Solid_Solution_Time_h,Cold_Rolling_Reduction,Secondary_Treatment_YN,Aging_Temp_K,Aging_Time_h,Secondary_Mech_YN,Hardness_HV,Yield_Strength_MPa,Ultimate_Tensile_Strength_MPa,Electrical_Conductivity_IACS,DOI
Cu-2.1Ni–0.5Si–0.2Zr,Cu-Ni-Si alloys,97.18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,2.11,0.0,0,0,0.53,0.0,0.0,0.0,0.0,0.18,1193.0,1.5,70.0,Y,673.0,8.0,N,,,637.0,37.0,https://doi.org/10.1007/s12598-013-0024-2
Cu-2.1Ni–0.5Si–0.2Zr,Cu-Ni-Si alloys,97.18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,2.11,0.0,0,0,0.53,0.0,0.0,0.0,0.0,0.18,1193.0,1.5,70.0,Y,673.0,12.0,N,,,613.0,38.0,https://doi.org/10.1007/s12598-013-0024-2
Cu-2.1Ni–0.5Si–0.2Zr,Cu-Ni-Si alloys,97.18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,2.11,0.0,0,0,0.53,0.0,0.0,0.0,0.0,0.18,1193.0,1.5,70.0,Y,673.0,16.0,N,,,581.0,38.0,https://doi.org/10.1007/s12598-013-0024-2
Cu-2.1Ni–0.5Si–0.2Zr,Cu-Ni-Si alloys,97.18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,2.11,0.0,0,0,0.53,0.0,0.0,0.0,0.0,0.18,1193.0,1.5,70.0,Y,723.0,0.5,N,,,591.0,31.0,https://doi.org/10.1007/s12598-013-0024-2
Cu-2.1Ni–0.5Si–0.2Zr,Cu-Ni-Si alloys,97.18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,2.11,0.0,0,0,0.53,0.0,0.0,0.0,0.0,0.18,1193.0,1.5,70.0,Y,723.0,1.0,N,,,653.0,35.0,https://doi.org/10.1007/s12598-013-0024-2
Cu-2.1Ni–0.5Si–0.2Zr,Cu-Ni-Si alloys,97.18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,2.11,0.0,0,0,0.53,0.0,0.0,0.0,0.0,0.18,1193.0,1.5,70.0,Y,723.0,2.0,N,,,668.0,40.0,https://doi.org/10.1007/s12598-013-0024-2
Cu-2.1Ni–0.5Si–0.2Zr,Cu-Ni-Si alloys,97.18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,2.11,0.0,0,0,0.53,0.0,0.0,0.0,0.0,0.18,1193.0,1.5,70.0,Y,723.0,4.0,N,,,617.0,40.0,https://doi.org/10.1007/s12598-013-0024-2
Cu-2.1Ni–0.5Si–0.2Zr,Cu-Ni-Si alloys,97.18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,2.11,0.0,0,0,0.53,0.0,0.0,0.0,0.0,0.18,1193.0,1.5,70.0,Y,723.0,8.0,N,,,571.0,42.0,https://doi.org/10.1007/s12598-013-0024-2
Cu-2.1Ni–0.5Si–0.2Zr,Cu-Ni-Si alloys,97.18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,2.11,0.0,0,0,0.53,0.0,0.0,0.0,0.0,0.18,1193.0,1.5,70.0,Y,723.0,12.0,N,,,531.0,42.0,https://doi.org/10.1007/s12598-013-0024-2
Cu-2.1Ni–0.5Si–0.2Zr,Cu-Ni-Si alloys,97.18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,2.11,0.0,0,0,0.53,0.0,0.0,0.0,0.0,0.18,1193.0,1.5,70.0,Y,723.0,16.0,N,,,512.0,43.0,https://doi.org/10.1007/s12598-013-0024-2
Cu-2.1Ni–0.5Si–0.2Zr,Cu-Ni-Si alloys,97.18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,2.11,0.0,0,0,0.53,0.0,0.0,0.0,0.0,0.18,1193.0,1.5,70.0,Y,773.0,0.5,N,,,605.0,34.0,https://doi.org/10.1007/s12598-013-0024-2
Cu-2.1Ni–0.5Si–0.2Zr,Cu-Ni-Si alloys,97.18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,2.11,0.0,0,0,0.53,0.0,0.0,0.0,0.0,0.18,1193.0,1.5,70.0,Y,773.0,1.0,N,,,625.0,39.0,https://doi.org/10.1007/s12598-013-0024-2
Cu-2.1Ni–0.5Si–0.2Zr,Cu-Ni-Si alloys,97.18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,2.11,0.0,0,0,0.53,0.0,0.0,0.0,0.0,0.18,1193.0,1.5,70.0,Y,773.0,2.0,N,,,579.0,41.0,https://doi.org/10.1007/s12598-013-0024-2
Cu-2.1Ni–0.5Si–0.2Zr,Cu-Ni-Si alloys,97.18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,2.11,0.0,0,0,0.53,0.0,0.0,0.0,0.0,0.18,1193.0,1.5,70.0,Y,773.0,4.0,N,,,528.0,45.0,https://doi.org/10.1007/s12598-013-0024-2
Cu-2.1Ni–0.5Si–0.2Zr,Cu-Ni-Si alloys,97.18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,2.11,0.0,0,0,0.53,0.0,0.0,0.0,0.0,0.18,1193.0,1.5,70.0,Y,773.0,8.0,N,,,502.0,46.0,https://doi.org/10.1007/s12598-013-0024-2
Cu-2.1Ni–0.5Si–0.2Zr,Cu-Ni-Si alloys,97.18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,2.11,0.0,0,0,0.53,0.0,0.0,0.0,0.0,0.18,1193.0,1.5,70.0,Y,773.0,12.0,N,,,471.0,47.0,https://doi.org/10.1007/s12598-013-0024-2
Cu-2.1Ni–0.5Si–0.2Zr,Cu-Ni-Si alloys,97.18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,2.11,0.0,0,0,0.53,0.0,0.0,0.0,0.0,0.18,1193.0,1.5,70.0,Y,773.0,16.0,N,,,430.0,47.0,https://doi.org/10.1007/s12598-013-0024-2
Cu-6Ni-1.4Si-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.35,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0.0,0,0,0.15,0,0,0,0,6.0,0.0,0,0,1.4,0.0,0.0,0.0,0.0,0.0,1243.0,4.0,0.0,N,,,N,263.0,,,22.0,https://doi.org/10.1016/j.msea.2013.02.024
Cu-6Ni-1.4Si-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.35,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0.0,0,0,0.15,0,0,0,0,6.0,0.0,0,0,1.4,0.0,0.0,0.0,0.0,0.0,1243.0,4.0,0.0,Y,673.0,0.167,N,269.0,,,23.0,https://doi.org/10.1016/j.msea.2013.02.024
Cu-6Ni-1.4Si-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.35,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0.0,0,0,0.15,0,0,0,0,6.0,0.0,0,0,1.4,0.0,0.0,0.0,0.0,0.0,1243.0,4.0,0.0,Y,673.0,0.333,N,271.0,,,24.0,https://doi.org/10.1016/j.msea.2013.02.024
Cu-6Ni-1.4Si-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.35,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0.0,0,0,0.15,0,0,0,0,6.0,0.0,0,0,1.4,0.0,0.0,0.0,0.0,0.0,1243.0,4.0,0.0,Y,673.0,0.5,N,278.0,,,25.0,https://doi.org/10.1016/j.msea.2013.02.024
Cu-6Ni-1.4Si-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.35,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0.0,0,0,0.15,0,0,0,0,6.0,0.0,0,0,1.4,0.0,0.0,0.0,0.0,0.0,1243.0,4.0,0.0,Y,673.0,0.75,N,280.0,,,26.0,https://doi.org/10.1016/j.msea.2013.02.024
Cu-6Ni-1.4Si-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.35,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0.0,0,0,0.15,0,0,0,0,6.0,0.0,0,0,1.4,0.0,0.0,0.0,0.0,0.0,1243.0,4.0,0.0,Y,673.0,1.25,N,284.0,,,28.0,https://doi.org/10.1016/j.msea.2013.02.024
Cu-6Ni-1.4Si-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.35,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0.0,0,0,0.15,0,0,0,0,6.0,0.0,0,0,1.4,0.0,0.0,0.0,0.0,0.0,1243.0,4.0,0.0,Y,673.0,2.0,N,287.0,,,30.0,https://doi.org/10.1016/j.msea.2013.02.024
Cu-6Ni-1.4Si-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.35,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0.0,0,0,0.15,0,0,0,0,6.0,0.0,0,0,1.4,0.0,0.0,0.0,0.0,0.0,1243.0,4.0,0.0,Y,673.0,3.0,N,289.0,,,31.0,https://doi.org/10.1016/j.msea.2013.02.024
Cu-6Ni-1.4Si-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.35,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0.0,0,0,0.15,0,0,0,0,6.0,0.0,0,0,1.4,0.0,0.0,0.0,0.0,0.0,1243.0,4.0,0.0,Y,673.0,4.5,N,292.0,,,33.0,https://doi.org/10.1016/j.msea.2013.02.024
Cu-6Ni-1.4Si-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.35,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0.0,0,0,0.15,0,0,0,0,6.0,0.0,0,0,1.4,0.0,0.0,0.0,0.0,0.0,1243.0,4.0,0.0,Y,673.0,6.0,N,295.0,,,33.0,https://doi.org/10.1016/j.msea.2013.02.024
Cu-6Ni-1.4Si-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.35,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0.0,0,0,0.15,0,0,0,0,6.0,0.0,0,0,1.4,0.0,0.0,0.0,0.0,0.0,1243.0,4.0,0.0,Y,673.0,8.0,N,298.0,,,34.0,https://doi.org/10.1016/j.msea.2013.02.024
Cu-6Ni-1.4Si-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.35,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0.0,0,0,0.15,0,0,0,0,6.0,0.0,0,0,1.4,0.0,0.0,0.0,0.0,0.0,1243.0,4.0,0.0,Y,673.0,10.0,N,298.0,,,34.0,https://doi.org/10.1016/j.msea.2013.02.024
Cu-6Ni-1.4Si-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.35,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0.0,0,0,0.15,0,0,0,0,6.0,0.0,0,0,1.4,0.0,0.0,0.0,0.0,0.0,1243.0,4.0,0.0,Y,673.0,12.0,N,298.0,,,34.0,https://doi.org/10.1016/j.msea.2013.02.024
Cu-6Ni-1.4Si-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.35,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0.0,0,0,0.15,0,0,0,0,6.0,0.0,0,0,1.4,0.0,0.0,0.0,0.0,0.0,1243.0,4.0,0.0,Y,673.0,14.0,N,298.0,,,34.0,https://doi.org/10.1016/j.msea.2013.02.024
Cu-6Ni-1.4Si-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.35,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0.0,0,0,0.15,0,0,0,0,6.0,0.0,0,0,1.4,0.0,0.0,0.0,0.0,0.0,1243.0,4.0,0.0,Y,673.0,16.0,N,300.0,,,35.0,https://doi.org/10.1016/j.msea.2013.02.024
Cu-6Ni-1.4Si-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.35,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0.0,0,0,0.15,0,0,0,0,6.0,0.0,0,0,1.4,0.0,0.0,0.0,0.0,0.0,1243.0,4.0,0.0,Y,673.0,18.0,N,299.0,,,35.0,https://doi.org/10.1016/j.msea.2013.02.024
Cu-6Ni-1.4Si-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.35,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0.0,0,0,0.15,0,0,0,0,6.0,0.0,0,0,1.4,0.0,0.0,0.0,0.0,0.0,1243.0,4.0,0.0,Y,673.0,20.0,N,296.0,,,35.0,https://doi.org/10.1016/j.msea.2013.02.024
Cu-6Ni-1.4Si-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.35,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0.0,0,0,0.15,0,0,0,0,6.0,0.0,0,0,1.4,0.0,0.0,0.0,0.0,0.0,1243.0,4.0,0.0,Y,723.0,0.167,N,270.0,,,27.0,https://doi.org/10.1016/j.msea.2013.02.024
Cu-6Ni-1.4Si-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.35,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0.0,0,0,0.15,0,0,0,0,6.0,0.0,0,0,1.4,0.0,0.0,0.0,0.0,0.0,1243.0,4.0,0.0,Y,723.0,0.333,N,288.0,,,30.0,https://doi.org/10.1016/j.msea.2013.02.024
Cu-6Ni-1.4Si-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.35,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0.0,0,0,0.15,0,0,0,0,6.0,0.0,0,0,1.4,0.0,0.0,0.0,0.0,0.0,1243.0,4.0,0.0,Y,723.0,0.5,N,292.0,,,31.0,https://doi.org/10.1016/j.msea.2013.02.024
Cu-6Ni-1.4Si-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.35,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0.0,0,0,0.15,0,0,0,0,6.0,0.0,0,0,1.4,0.0,0.0,0.0,0.0,0.0,1243.0,4.0,0.0,Y,723.0,0.75,N,293.0,,,32.0,https://doi.org/10.1016/j.msea.2013.02.024
Cu-6Ni-1.4Si-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.35,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0.0,0,0,0.15,0,0,0,0,6.0,0.0,0,0,1.4,0.0,0.0,0.0,0.0,0.0,1243.0,4.0,0.0,Y,723.0,1.0,N,294.0,,,33.0,https://doi.org/10.1016/j.msea.2013.02.024
Cu-6Ni-1.4Si-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.35,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0.0,0,0,0.15,0,0,0,0,6.0,0.0,0,0,1.4,0.0,0.0,0.0,0.0,0.0,1243.0,4.0,0.0,Y,723.0,1.5,N,296.0,,,33.0,https://doi.org/10.1016/j.msea.2013.02.024
Cu-6Ni-1.4Si-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.35,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0.0,0,0,0.15,0,0,0,0,6.0,0.0,0,0,1.4,0.0,0.0,0.0,0.0,0.0,1243.0,4.0,0.0,Y,723.0,2.0,N,301.0,,,35.0,https://doi.org/10.1016/j.msea.2013.02.024
Cu-6Ni-1.4Si-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.35,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0.0,0,0,0.15,0,0,0,0,6.0,0.0,0,0,1.4,0.0,0.0,0.0,0.0,0.0,1243.0,4.0,0.0,Y,723.0,3.0,N,302.0,,,35.0,https://doi.org/10.1016/j.msea.2013.02.024
Cu-6Ni-1.4Si-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.35,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0.0,0,0,0.15,0,0,0,0,6.0,0.0,0,0,1.4,0.0,0.0,0.0,0.0,0.0,1243.0,4.0,0.0,Y,723.0,4.0,N,299.0,,,36.0,https://doi.org/10.1016/j.msea.2013.02.024
Cu-6Ni-1.4Si-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.35,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0.0,0,0,0.15,0,0,0,0,6.0,0.0,0,0,1.4,0.0,0.0,0.0,0.0,0.0,1243.0,4.0,0.0,Y,723.0,5.0,N,298.0,,,36.0,https://doi.org/10.1016/j.msea.2013.02.024
Cu-6Ni-1.4Si-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.35,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0.0,0,0,0.15,0,0,0,0,6.0,0.0,0,0,1.4,0.0,0.0,0.0,0.0,0.0,1243.0,4.0,0.0,Y,723.0,6.0,N,295.0,,,37.0,https://doi.org/10.1016/j.msea.2013.02.024
Cu-6Ni-1.4Si-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.35,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0.0,0,0,0.15,0,0,0,0,6.0,0.0,0,0,1.4,0.0,0.0,0.0,0.0,0.0,1243.0,4.0,0.0,Y,723.0,9.0,N,292.0,,,38.0,https://doi.org/10.1016/j.msea.2013.02.024
Cu-6Ni-1.4Si-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.35,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0.0,0,0,0.15,0,0,0,0,6.0,0.0,0,0,1.4,0.0,0.0,0.0,0.0,0.0,1243.0,4.0,0.0,Y,723.0,11.0,N,292.0,,,38.0,https://doi.org/10.1016/j.msea.2013.02.024
Cu-6Ni-1.4Si-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.35,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0.0,0,0,0.15,0,0,0,0,6.0,0.0,0,0,1.4,0.0,0.0,0.0,0.0,0.0,1243.0,4.0,0.0,Y,723.0,13.0,N,293.0,,,38.0,https://doi.org/10.1016/j.msea.2013.02.024
Cu-6Ni-1.4Si-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.35,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0.0,0,0,0.15,0,0,0,0,6.0,0.0,0,0,1.4,0.0,0.0,0.0,0.0,0.0,1243.0,4.0,0.0,Y,723.0,15.0,N,291.0,,,38.0,https://doi.org/10.1016/j.msea.2013.02.024
Cu-6Ni-1.4Si-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.35,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0.0,0,0,0.15,0,0,0,0,6.0,0.0,0,0,1.4,0.0,0.0,0.0,0.0,0.0,1243.0,4.0,0.0,Y,723.0,17.0,N,290.0,,,38.0,https://doi.org/10.1016/j.msea.2013.02.024
Cu-6Ni-1.4Si-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.35,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0.0,0,0,0.15,0,0,0,0,6.0,0.0,0,0,1.4,0.0,0.0,0.0,0.0,0.0,1243.0,4.0,0.0,Y,723.0,19.0,N,286.0,,,39.0,https://doi.org/10.1016/j.msea.2013.02.024
Cu-6Ni-1.4Si-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.35,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0.0,0,0,0.15,0,0,0,0,6.0,0.0,0,0,1.4,0.0,0.0,0.0,0.0,0.0,1243.0,4.0,0.0,Y,723.0,21.0,N,286.0,,,39.0,https://doi.org/10.1016/j.msea.2013.02.024
Cu-6Ni-1.4Si-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.35,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0.0,0,0,0.15,0,0,0,0,6.0,0.0,0,0,1.4,0.0,0.0,0.0,0.0,0.0,1243.0,4.0,0.0,Y,723.0,23.0,N,282.0,,,39.0,https://doi.org/10.1016/j.msea.2013.02.024
Cu-6Ni-1.4Si-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.35,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0.0,0,0,0.15,0,0,0,0,6.0,0.0,0,0,1.4,0.0,0.0,0.0,0.0,0.0,1243.0,4.0,0.0,Y,773.0,0.167,N,286.0,,,30.0,https://doi.org/10.1016/j.msea.2013.02.024
Cu-6Ni-1.4Si-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.35,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0.0,0,0,0.15,0,0,0,0,6.0,0.0,0,0,1.4,0.0,0.0,0.0,0.0,0.0,1243.0,4.0,0.0,Y,773.0,0.333,N,290.0,,,32.0,https://doi.org/10.1016/j.msea.2013.02.024
Cu-6Ni-1.4Si-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.35,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0.0,0,0,0.15,0,0,0,0,6.0,0.0,0,0,1.4,0.0,0.0,0.0,0.0,0.0,1243.0,4.0,0.0,Y,773.0,0.5,N,297.0,,,33.0,https://doi.org/10.1016/j.msea.2013.02.024
Cu-6Ni-1.4Si-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.35,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0.0,0,0,0.15,0,0,0,0,6.0,0.0,0,0,1.4,0.0,0.0,0.0,0.0,0.0,1243.0,4.0,0.0,Y,773.0,0.75,N,294.0,,,34.0,https://doi.org/10.1016/j.msea.2013.02.024
Cu-6Ni-1.4Si-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.35,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0.0,0,0,0.15,0,0,0,0,6.0,0.0,0,0,1.4,0.0,0.0,0.0,0.0,0.0,1243.0,4.0,0.0,Y,773.0,1.0,N,290.0,,,34.0,https://doi.org/10.1016/j.msea.2013.02.024
Cu-6Ni-1.4Si-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.35,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0.0,0,0,0.15,0,0,0,0,6.0,0.0,0,0,1.4,0.0,0.0,0.0,0.0,0.0,1243.0,4.0,0.0,Y,773.0,1.5,N,289.0,,,35.0,https://doi.org/10.1016/j.msea.2013.02.024
Cu-6Ni-1.4Si-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.35,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0.0,0,0,0.15,0,0,0,0,6.0,0.0,0,0,1.4,0.0,0.0,0.0,0.0,0.0,1243.0,4.0,0.0,Y,773.0,2.0,N,287.0,,,36.0,https://doi.org/10.1016/j.msea.2013.02.024
Cu-6Ni-1.4Si-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.35,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0.0,0,0,0.15,0,0,0,0,6.0,0.0,0,0,1.4,0.0,0.0,0.0,0.0,0.0,1243.0,4.0,0.0,Y,773.0,3.0,N,285.0,,,37.0,https://doi.org/10.1016/j.msea.2013.02.024
Cu-6Ni-1.4Si-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.35,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0.0,0,0,0.15,0,0,0,0,6.0,0.0,0,0,1.4,0.0,0.0,0.0,0.0,0.0,1243.0,4.0,0.0,Y,773.0,4.0,N,282.0,,,38.0,https://doi.org/10.1016/j.msea.2013.02.024
Cu-6Ni-1.4Si-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.35,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0.0,0,0,0.15,0,0,0,0,6.0,0.0,0,0,1.4,0.0,0.0,0.0,0.0,0.0,1243.0,4.0,0.0,Y,773.0,6.0,N,277.0,,,38.0,https://doi.org/10.1016/j.msea.2013.02.024
Cu-6Ni-1.4Si-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.35,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0.0,0,0,0.15,0,0,0,0,6.0,0.0,0,0,1.4,0.0,0.0,0.0,0.0,0.0,1243.0,4.0,0.0,Y,773.0,8.0,N,273.0,,,38.0,https://doi.org/10.1016/j.msea.2013.02.024
Cu-6Ni-1.4Si-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.35,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0.0,0,0,0.15,0,0,0,0,6.0,0.0,0,0,1.4,0.0,0.0,0.0,0.0,0.0,1243.0,4.0,0.0,Y,773.0,10.0,N,266.0,,,39.0,https://doi.org/10.1016/j.msea.2013.02.024
Cu-6Ni-1.4Si-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.35,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0.0,0,0,0.15,0,0,0,0,6.0,0.0,0,0,1.4,0.0,0.0,0.0,0.0,0.0,1243.0,4.0,0.0,Y,773.0,12.0,N,265.0,,,39.0,https://doi.org/10.1016/j.msea.2013.02.024
Cu-6Ni-1.4Si-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.35,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0.0,0,0,0.15,0,0,0,0,6.0,0.0,0,0,1.4,0.0,0.0,0.0,0.0,0.0,1243.0,4.0,0.0,Y,773.0,14.0,N,261.0,,,40.0,https://doi.org/10.1016/j.msea.2013.02.024
Cu-6Ni-1.4Si-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.35,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0.0,0,0,0.15,0,0,0,0,6.0,0.0,0,0,1.4,0.0,0.0,0.0,0.0,0.0,1243.0,4.0,0.0,Y,773.0,16.0,N,259.0,,,40.0,https://doi.org/10.1016/j.msea.2013.02.024
Cu-6Ni-1.4Si-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.35,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0.0,0,0,0.15,0,0,0,0,6.0,0.0,0,0,1.4,0.0,0.0,0.0,0.0,0.0,1243.0,4.0,50.0,N,,,N,259.0,,,15.0,https://doi.org/10.1016/j.msea.2013.02.024
Cu-6Ni-1.4Si-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.35,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0.0,0,0,0.15,0,0,0,0,6.0,0.0,0,0,1.4,0.0,0.0,0.0,0.0,0.0,1243.0,4.0,50.0,Y,723.0,0.167,N,333.0,,,26.0,https://doi.org/10.1016/j.msea.2013.02.024
Cu-6Ni-1.4Si-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.35,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0.0,0,0,0.15,0,0,0,0,6.0,0.0,0,0,1.4,0.0,0.0,0.0,0.0,0.0,1243.0,4.0,50.0,Y,723.0,0.333,N,336.0,,,27.0,https://doi.org/10.1016/j.msea.2013.02.024
